solute_MolWt,solvent_MolWt,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_NHOHCount,solvent_NOCount,solvent_NumAliphaticCarbocycles,solvent_NumAliphaticHeterocycles,solvent_NumAliphaticRings,solvent_NumAromaticCarbocycles,solvent_NumAromaticHeterocycles,solvent_NumAromaticRings,solvent_NumHAcceptors,solvent_NumHDonors,solvent_NumHeteroatoms,solvent_NumRotatableBonds,solvent_NumSaturatedCarbocycles,solvent_NumSaturatedHeterocycles,solvent_NumSaturatedRings,solvent_RingCount,solvent_MolLogP,solvent_MolMR,solute,solute_SMILES,solvent,solvent_SMILES,concentration_M,Log_concentration,liquid at room temp_Y/N,csid,identifier,notes
181.037507704,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,4-nitrophenylacetic acid,c1cc(CC(=O)O)ccc1[N+](=O)[O-],methanol,OC,1.29,0.1105897102992489,n,4500,,
140.022191988,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7787999999999999,21.9938,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-butanol,CCCCO,0.0313,-1.5044556624535514,n,13662,REF1006-Abraham,
140.022191988,92.039277968,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0253,25.62799999999999,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-chlorobutane,ClCCCC,0.014,-1.853871964321762,n,13662,REF1006-Abraham,
140.022191988,116.120115132,1.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.9491,35.84479999999999,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-heptanol,OCCCCCCC,0.0222,-1.6536470255493614,n,13662,REF1006-Abraham,
140.022191988,102.104465068,1.0,7.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.559,31.22779999999998,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-hexanol,OCCCCCC,0.0232,-1.6345120151091004,n,13662,REF1006-Abraham,
140.022191988,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-octanol,OCCCCCCCC,0.0196,-1.707743928643524,n,13662,REF1006-Abraham,
140.022191988,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.1689,26.610799999999987,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-pentanol,OCCCCC,0.0272,-1.565431095965801,n,13662,REF1006-Abraham,
140.022191988,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3887,17.376800000000003,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],1-propanol,CCCO,0.0385,-1.4145392704914994,n,13662,REF1006-Abraham,
140.022191988,97.969005488,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.464,21.44,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],"1,2-dichloroethane",ClCCCl,0.216,-0.6655462488490691,n,13662,REF1006-Abraham,
140.022191988,88.052429496,1.0,6.0,1.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0332,21.637999999999995,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],"1,4-dioxane",O1CCOCC1,0.413,-0.384049948343599,n,13662,REF1006-Abraham,
140.022191988,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7772,21.971799999999995,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-butanol,OC(C)CC,0.0306,-1.51427857351842,n,13662,REF1006-Abraham,
140.022191988,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.1951,40.3918,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-ethyl-1-hexanol,OCC(CC)CCCC,0.00923,-2.034798298974088,n,13662,REF1006-Abraham,
140.022191988,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6347,21.9238,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-methyl-1-propanol,OCC(C)C,0.0253,-1.596879478824182,n,13662,REF1006-Abraham,
140.022191988,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1673,26.588799999999985,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-methyl-2-butanol,OC(C)(C)CC,0.0505,-1.2967086218813386,n,13662,REF1006-Abraham,
140.022191988,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7772,21.971799999999995,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-methyl-2-propanol,OC(C)(C)C,0.0456,-1.341035157335565,n,13662,REF1006-Abraham,
140.022191988,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1673,26.588799999999985,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-pentanol,OC(C)CCC,0.0166,-1.779891911959945,n,13662,REF1006-Abraham,
140.022191988,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3871,17.3548,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],2-propanol,CC(O)C,0.0329,-1.4828041020500258,n,13662,REF1006-Abraham,
140.022191988,114.14085057599999,1.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0786000000000016,38.91,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,0.000231,-3.636388020107856,n,13662,REF1006-Abraham,
140.022191988,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0248,26.540799999999987,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],3-methyl-1-butanol,OCCC(C)C,0.0252,-1.5985994592184558,n,13662,REF1006-Abraham,
140.022191988,102.104465068,1.0,7.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.4133,31.135799999999985,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],4-methyl-2-pentanol,OC(C)CC(C)C,0.0222,-1.6536470255493614,n,13662,REF1006-Abraham,
140.022191988,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],benzene,c1ccccc1,0.0728,-1.1378686206869628,n,13662,REF1006-Abraham,
140.022191988,116.083729624,0.8333333333333334,8.0,0.8333333333333334,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.3496,31.540999999999983,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],butyl acetate,O=C(OCCCC)C,0.07,-1.154901959985743,n,13662,REF1006-Abraham,
140.022191988,151.87541072,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5529,26.143,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],carbon tetrachloride,ClC(Cl)(Cl)Cl,0.00589,-2.2298847052128985,n,13662,REF1006-Abraham,
140.022191988,112.00797784,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.34,31.452,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],chlorobenzene,Clc1ccccc1,0.058,-1.2365720064370629,n,13662,REF1006-Abraham,
140.022191988,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],cyclohexane,C1CCCCC1,0.000365,-3.4377071355435254,n,13662,REF1006-Abraham,
140.022191988,112.12520051199999,1.0,8.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.120800000000002,36.93599999999999,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],cyclooctane,C1CCCCCCC1,0.000412,-3.385102783966865,n,13662,REF1006-Abraham,
140.022191988,142.172150704,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.147000000000004,48.28400000000003,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],decane,C(CCCCCCCC)C,0.000275,-3.560667306169737,n,13662,REF1006-Abraham,
140.022191988,130.135765196,1.0,9.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.603200000000001,40.635000000000005,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],dibutyl ether,O(CCCC)CCCC,0.00295,-2.530177984021837,n,13662,REF1006-Abraham,
140.022191988,88.052429496,0.75,6.0,0.75,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5694,22.30699999999999,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],ethyl acetate,O=C(OCC)C,0.127,-0.8961962790440431,n,13662,REF1006-Abraham,
140.022191988,100.12520051199999,1.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.976700000000002,34.432999999999986,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],heptane,CCCCCCC,0.000257,-3.5900668766687054,n,13662,REF1006-Abraham,
140.022191988,226.26605108799998,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.487600000000007,75.98600000000008,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],hexadecane,CCCCCCCCCCCCCCCC,0.00028,-3.552841968657781,n,13662,REF1006-Abraham,
140.022191988,86.109550448,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5866000000000007,29.81599999999998,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],hexane,CCCCCC,0.000238,-3.623423042943488,n,13662,REF1006-Abraham,
140.022191988,88.088815004,1.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4313,26.761999999999983,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],methyl tert-butyl ether,O(C(C)(C)C)C,0.0167,-1.7772835288524167,n,13662,REF1006-Abraham,
140.022191988,98.109550448,1.0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.5866000000000007,32.24899999999998,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],methylcyclohexane,CC1CCCCC1,0.000328,-3.484126156288321,n,13662,REF1006-Abraham,
140.022191988,128.15650064,1.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.7569000000000026,43.667000000000016,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],nonane,CCCCCCCCC,0.000262,-3.5816987086802543,n,13662,REF1006-Abraham,
140.022191988,114.14085057599999,1.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.3668000000000022,39.05,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],octane,CCCCCCCC,0.000262,-3.5816987086802543,n,13662,REF1006-Abraham,
140.022191988,140.15650064,1.0,10.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.612800000000002,46.03000000000002,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],tert-butylcyclohexane,CC(C)(C)C1CCCCC1,0.000345,-3.462180904926726,n,13662,REF1006-Abraham,
140.022191988,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,4-nitropyridine-N-oxide,c1c[n+](ccc1[N+](=O)[O-])[O-],toluene,c1ccccc1C,0.0509,-1.2932822176632413,n,13662,REF1006-Abraham,
137.047678464,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,4-nitrotoluene,O=[N+]([O-])c1ccc(C)cc1,acetonitrile,N#CC,6.3304,0.8014311527194529,n,13863774,REF981-Li; J.; Masso; J.J.; and Guertin; J.A.; Prediction of drug solubility in an acrylate adhesive based on the drug-polymer interaction parameter and drug solubility in acetonitrile. Journal of Controlled Release; 2002. 83: 211-221,25C
164.083729624,102.104465068,1.0,7.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.559,31.22779999999998,4-phenylbutyric acid,O=C(O)CCCc1ccccc1 ,1-hexanol,OCCCCCC ,0.5,-0.3010299956639812,n,4611,ONSC72-30-,23C
164.083729624,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,4-phenylbutyric acid,O=C(O)CCCc1ccccc1 ,chloroform,ClC(Cl)Cl,4.04,0.6063813651106049,n,4611,ONS72-9-,23C
164.083729624,74.07316494,1.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0428000000000002,22.166999999999994,4-phenylbutyric acid,O=C(O)CCCc1ccccc1 ,diethyl ether,O(CC)CC,4.13,0.615950051656401,n,4611,ONS72-32-,23C
164.083729624,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,4-phenylbutyric acid,O=C(O)CCCc1ccccc1 ,methanol,OC,4.8,0.6812412373755872,n,4611,ONSC72-10-,23C
164.083729624,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,4-phenylbutyric acid,O=C(O)CCCc1ccccc1,toluene,c1ccccc1C,3.67,0.5646660642520893,n,4611,ONS72-31-,23C
170.07316494,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,acetonitrile,N#CC,0.8835,-0.0537934461572171,n,13846658,REF981-Li; J.; Masso; J.J.; and Guertin; J.A.; Prediction of drug solubility in an acrylate adhesive based on the drug-polymer interaction parameter and drug solubility in acetonitrile. Journal of Controlled Release; 2002. 83: 211-221,25C
170.07316494,114.14085057599999,1.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0786000000000016,38.91,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,0.00124,-2.906578314837765,n,13846658,REF1180,
170.07316494,144.115029752,0.875,10.0,0.875,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.1298000000000004,40.775000000000006,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,butyl butyrate,O=C(OCCCC)CCC,0.62,-0.2076083105017461,n,13846658,REF1180,
170.07316494,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,chloroform,ClC(Cl)Cl,0.1,-1.0,n,13846658,REF1180,
170.07316494,130.135765196,1.0,9.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.603200000000001,40.635000000000005,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,dibutyl ether,O(CCCC)CCCC,0.21,-0.6777807052660807,n,13846658,REF1180,
170.07316494,158.167065324,1.0,11.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.383400000000002,49.86900000000003,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,dipentyl ether,O(CCCCC)CCCCC,0.12,-0.9208187539523752,n,13846658,REF1180,
170.07316494,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,4-phenylphenol,c1ccc(cc1)c2ccc(cc2)O,methanol,CO,0.339,-0.4698003017969178,n,13846658,REF1188,
288.115029752,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,methanol,OC,0.022,-1.6575773191777938,n,9219586,ONSC24-B-1,
288.115029752,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,DMSO,O=S(C)C,1.91,0.2810333672477275,n,9219586,ONSC51-2,
288.115029752,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3871,17.354800000000004,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,2-propanol,CC(C)O,0.06,-1.2218487496163564,n,9219586,ONSC61-14,
288.115029752,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,acetonitrile,N#CC,0.0,-inf,n,9219586,ONSC61-6,
288.115029752,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,benzene,c1ccccc1,0.0,-inf,n,9219586,ONSC61-2,
288.115029752,151.87541072,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5529,26.143,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,0.0,-inf,n,9219586,ONSC61-13,
288.115029752,117.91438307199999,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.9864,21.347,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,chloroform,ClC(Cl)Cl,0.03,-1.5228787452803376,n,9219586,ONSC61-7,
288.115029752,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,cyclohexane,C1CCCCC1,0.0,-inf,n,9219586,ONSC61-10,
288.115029752,70.07825032,1.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.9505,23.085,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,cyclopentane,C1CCCC1,0.0,-inf,n,9219586,ONSC61-11,
288.115029752,83.953355424,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4215,16.573,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,dichloromethane,C(Cl)Cl,0.07,-1.154901959985743,n,9219586,ONSC61-12,
288.115029752,74.07316494,1.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0428000000000002,22.166999999999994,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,diethyl ether,O(CC)CC,0.02,-1.6989700043360187,n,9219586,ONSC61-9,
288.115029752,73.052763844,0.6666666666666666,5.0,0.6666666666666666,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.2956000000000001,19.751,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,DMF,CN(C)C=O,1.9,0.2787536009528289,n,9219586,ONSC61-15,
288.115029752,78.013935812,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0052999999999999,19.9904,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,DMSO,O=S(C)C,2.13,0.3283796034387377,n,9219586,ONSC61-8,
288.115029752,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,ethanol,OCC,0.06,-1.2218487496163564,n,9219586,ONSC61-4,
288.115029752,86.109550448,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5866000000000007,29.81599999999998,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,hexane,CCCCCC,0.0,-inf,n,9219586,ONSC61-16,
288.115029752,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,methanol,OC,0.02,-1.6989700043360187,n,9219586,ONSC61-3,
288.115029752,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,toluene,c1ccccc1C,0.0,-inf,n,9219586,ONSC61-5,
288.115029752,72.057514876,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7968000000000001,20.053,4-pyrenebutanoic acid,O=C(O)CCCc4cc2cccc1ccc3c(c12)c4ccc3,THF,O1CCCC1,0.55,-0.2596373105057561,n,9219586,ONSC84-1-,
